sta,doy,ydoy,ymd,x,y,z,ZONE,FES2004 Easting,N,lat,lon,ell_h,msl_h,DOY
JAHM,2020.898907,2020.329,11/24/2020 0:00,-1003279.878,5959660.157,2032774.357,47,558607.2655,2068529.829,18.70727552,99.55586743,274.9369,312.273,
JAHM,2020.901639,2020.33,11/25/2020 0:00,-1003279.869,5959660.129,2032774.348,47,558607.2616,2068529.831,18.70727554,99.5558674,274.9066,312.2427,
JAHM,2020.904372,2020.331,11/26/2020 0:00,-1003279.874,5959660.128,2032774.355,47,558607.2671,2068529.837,18.70727559,99.55586745,274.9088,312.245,
JAHM,2020.907104,2020.332,11/27/2020 0:00,-1003279.869,5959660.128,2032774.346,47,558607.2614,2068529.829,18.70727552,99.55586739,274.9049,312.2411,
JAHM,2020.909836,2020.333,11/28/2020 0:00,-1003279.87,5959660.135,2032774.35,47,558607.2618,2068529.831,18.70727554,99.5558674,274.9132,312.2493,
JAHM,2020.912568,2020.334,11/29/2020 0:00,-1003279.868,5959660.126,2032774.351,47,558607.2617,2068529.834,18.70727557,99.5558674,274.9041,312.2403,
JAHM,2020.915301,2020.335,11/30/2020 0:00,-1003279.868,5959660.134,2032774.35,47,558607.2596,2068529.831,18.70727554,99.55586738,274.9118,312.248,
JAHM,2020.918033,2020.336,12/1/2020 0:00,-1003279.869,5959660.135,2032774.35,47,558607.2602,2068529.83,18.70727553,99.55586738,274.9127,312.2488,
JAHM,2020.923497,2020.338,12/3/2020 0:00,-1003279.87,5959660.134,2032774.352,47,558607.262,2068529.833,18.70727556,99.5558674,274.912,312.2481,
JAHM,2020.92623,2020.339,12/4/2020 0:00,-1003279.874,5959660.135,2032774.346,47,558607.2652,2068529.826,18.7072755,99.55586743,274.9119,312.248,
JAHM,2020.928962,2020.34,12/5/2020 0:00,-1003279.872,5959660.138,2032774.354,47,558607.2632,2068529.833,18.70727556,99.55586741,274.9178,312.2539,
JAHM,2020.931694,2020.341,12/6/2020 0:00,-1003279.872,5959660.134,2032774.352,47,558607.2636,2068529.833,18.70727555,99.55586742,274.9127,312.2489,
JAHM,2020.937159,2020.343,12/8/2020 0:00,-1003279.869,5959660.133,2032774.347,47,558607.2609,2068529.829,18.70727552,99.55586739,274.9095,312.2457,
JAHM,2020.939891,2020.344,12/9/2020 0:00,-1003279.87,5959660.137,2032774.351,47,558607.2617,2068529.831,18.70727554,99.5558674,274.9147,312.2508,
JAHM,2020.942623,2020.345,12/10/2020 0:00,-1003279.872,5959660.124,2032774.349,47,558607.2655,2068529.833,18.70727556,99.55586743,274.9028,312.2389,
JAHM,2020.945355,2020.346,12/11/2020 0:00,-1003279.871,5959660.131,2032774.35,47,558607.2631,2068529.831,18.70727554,99.55586741,274.9091,312.2452,
JAHM,2020.948087,2020.347,12/12/2020 0:00,-1003279.868,5959660.133,2032774.352,47,558607.2601,2068529.833,18.70727556,99.55586738,274.9113,312.2475,
JAHM,2020.95082,2020.348,12/13/2020 0:00,-1003279.869,5959660.142,2032774.355,47,558607.26,2068529.833,18.70727556,99.55586738,274.9208,312.2569,
JAHM,2020.953552,2020.349,12/14/2020 0:00,-1003279.871,5959660.139,2032774.353,47,558607.2615,2068529.832,18.70727555,99.5558674,274.9179,312.254,
JAHM,2020.956284,2020.35,12/15/2020 0:00,-1003279.87,5959660.135,2032774.348,47,558607.2614,2068529.829,18.70727552,99.55586739,274.9119,312.2481,
JAHM,2020.959016,2020.351,12/16/2020 0:00,-1003279.872,5959660.142,2032774.353,47,558607.2623,2068529.831,18.70727554,99.5558674,274.9206,312.2567,
JAHM,2020.961749,2020.352,12/17/2020 0:00,-1003279.871,5959660.14,2032774.354,47,558607.2622,2068529.833,18.70727556,99.5558674,274.9191,312.2552,
JAHM,2020.964481,2020.353,12/18/2020 0:00,-1003279.87,5959660.139,2032774.351,47,558607.2608,2068529.83,18.70727553,99.55586739,274.9166,312.2527,
JAHM,2020.967213,2020.354,12/19/2020 0:00,-1003279.873,5959660.141,2032774.349,47,558607.2632,2068529.828,18.70727551,99.55586741,274.919,312.2552,
JAHM,2020.969945,2020.355,12/20/2020 0:00,-1003279.875,5959660.145,2032774.355,47,558607.265,2068529.832,18.70727555,99.55586743,274.9242,312.2603,
JAHM,2020.972678,2020.356,12/21/2020 0:00,-1003279.87,5959660.135,2032774.35,47,558607.2617,2068529.83,18.70727553,99.5558674,274.9127,312.2488,
JAHM,2020.97541,2020.357,12/22/2020 0:00,-1003279.87,5959660.136,2032774.348,47,558607.2617,2068529.829,18.70727552,99.5558674,274.9128,312.2489,
JAHM,2020.978142,2020.358,12/23/2020 0:00,-1003279.878,5959660.131,2032774.358,47,558607.2699,2068529.838,18.70727561,99.55586747,274.913,312.2492,
JAHM,2020.983607,2020.36,12/25/2020 0:00,-1003279.87,5959660.143,2032774.352,47,558607.2603,2068529.83,18.70727553,99.55586738,274.9209,312.2571,
JAHM,2020.986339,2020.361,12/26/2020 0:00,-1003279.872,5959660.151,2032774.356,47,558607.2612,2068529.831,18.70727554,99.55586739,274.9299,312.266,
JAHM,2020.989071,2020.362,12/27/2020 0:00,-1003279.869,5959660.133,2032774.359,47,558607.2614,2068529.84,18.70727562,99.55586739,274.9139,312.2501,
JAHM,2020.991803,2020.363,12/28/2020 0:00,-1003279.872,5959660.149,2032774.354,47,558607.2615,2068529.83,18.70727553,99.55586739,274.928,312.2642,
JAHM,2020.994536,2020.364,12/29/2020 0:00,-1003279.868,5959660.135,2032774.348,47,558607.2599,2068529.828,18.70727552,99.55586738,274.9121,312.2482,
JAHM,2020.997268,2020.365,12/30/2020 0:00,-1003279.876,5959660.149,2032774.353,47,558607.2654,2068529.828,18.70727552,99.55586743,274.9272,312.2634,
JAHM,2021,2020.366,12/31/2020 0:00,-1003279.874,5959660.138,2032774.35,47,558607.2655,2068529.83,18.70727553,99.55586743,274.9162,312.2523,
KOGD,2020.002732,2020.1,1/1/2020 0:00,-1356671.047,6098368.027,1280387.73,47,886290.0648,1291158.428,11.65806301,102.5420411,35.9577,55.7975,
KOGD,2020.005465,2020.2,1/2/2020 0:00,-1356671.047,6098368.011,1280387.725,47,886290.0679,1291158.426,11.65806299,102.5420412,35.9415,55.7813,
KOGD,2020.008197,2020.3,1/3/2020 0:00,-1356671.048,6098368.033,1280387.728,47,886290.0639,1291158.425,11.65806299,102.5420411,35.9638,55.8036,
KOGD,2020.010929,2020.4,1/4/2020 0:00,-1356671.048,6098368.042,1280387.73,47,886290.0623,1291158.424,11.65806298,102.5420411,35.9727,55.8125,
KOGD,2020.013661,2020.5,1/5/2020 0:00,-1356671.049,6098368.042,1280387.73,47,886290.0636,1291158.424,11.65806298,102.5420411,35.9726,55.8124,
KOGD,2020.016393,2020.6,1/6/2020 0:00,-1356671.046,6098368.039,1280387.734,47,886290.0612,1291158.429,11.65806303,102.5420411,35.9701,55.81,
KOGD,2020.019126,2020.7,1/7/2020 0:00,-1356671.051,6098368.042,1280387.734,47,886290.0656,1291158.429,11.65806302,102.5420411,35.9735,55.8133,
KOGD,2020.021858,2020.8,1/8/2020 0:00,-1356671.048,6098368.048,1280387.739,47,886290.0607,1291158.432,11.65806305,102.5420411,35.9802,55.82,
KOGD,2020.02459,2020.9,1/9/2020 0:00,-1356671.046,6098368.046,1280387.749,47,886290.0596,1291158.442,11.65806314,102.5420411,35.9801,55.8199,
KOGD,2020.027322,2020.1,1/10/2020 0:00,-1356671.054,6098368.045,1280387.736,47,886290.0673,1291158.43,11.65806303,102.5420411,35.9774,55.8172,
KOGD,2020.030055,2020.11,1/11/2020 0:00,-1356671.053,6098368.046,1280387.733,47,886290.0661,1291158.426,11.658063,102.5420411,35.9778,55.8176,
KOGD,2020.032787,2020.12,1/12/2020 0:00,-1356671.049,6098368.036,1280387.731,47,886290.0649,1291158.427,11.65806301,102.5420411,35.9671,55.8069,
KOGD,2020.035519,2020.13,1/13/2020 0:00,-1356671.051,6098368.037,1280387.732,47,886290.0665,1291158.428,11.65806301,102.5420411,35.9692,55.809,
KOGD,2020.038251,2020.14,1/14/2020 0:00,-1356671.053,6098368.04,1280387.732,47,886290.0677,1291158.427,11.65806301,102.5420412,35.9718,55.8116,
KOGD,2020.043716,2020.16,1/16/2020 0:00,-1356671.054,6098368.055,1280387.736,47,886290.065,1291158.427,11.65806301,102.5420411,35.9873,55.8271,
KOGD,2020.046448,2020.17,1/17/2020 0:00,-1356671.047,6098368.037,1280387.729,47,886290.0627,1291158.425,11.65806299,102.5420411,35.9675,55.8073,
KOGD,2020.04918,2020.18,1/18/2020 0:00,-1356671.048,6098368.035,1280387.729,47,886290.0637,1291158.425,11.65806299,102.5420411,35.9655,55.8053,
KOGD,2020.051913,2020.19,1/19/2020 0:00,-1356671.051,6098368.045,1280387.729,47,886290.0643,1291158.423,11.65806297,102.5420411,35.9757,55.8155,
KOGD,2020.054645,2020.2,1/20/2020 0:00,-1356671.053,6098368.041,1280387.73,47,886290.0671,1291158.425,11.65806298,102.5420411,35.972,55.8118,
KOGD,2020.057377,2020.21,1/21/2020 0:00,-1356671.05,6098368.044,1280387.73,47,886290.0637,1291158.424,11.65806298,102.5420411,35.9753,55.8151,
KOGD,2020.060109,2020.22,1/22/2020 0:00,-1356671.054,6098368.033,1280387.733,47,886290.0704,1291158.429,11.65806303,102.5420412,35.9656,55.8054,
KOGD,2020.062842,2020.23,1/23/2020 0:00,-1356671.05,6098368.052,1280387.736,47,886290.0621,1291158.429,11.65806302,102.5420411,35.9839,55.8237,
KOGD,2020.065574,2020.24,1/24/2020 0:00,-1356671.052,6098368.042,1280387.73,47,886290.066,1291158.425,11.65806298,102.5420411,35.9729,55.8127,
KOGD,2020.068306,2020.25,1/25/2020 0:00,-1356671.051,6098368.052,1280387.733,47,886290.0636,1291158.426,11.65806299,102.5420411,35.983,55.8228,
KOGD,2020.071038,2020.26,1/26/2020 0:00,-1356671.056,6098368.055,1280387.733,47,886290.0672,1291158.424,11.65806298,102.5420411,35.9868,55.8266,
KOGD,2020.073771,2020.27,1/27/2020 0:00,-1356671.055,6098368.047,1280387.735,47,886290.0679,1291158.428,11.65806302,102.5420412,35.98,55.8198,
KOGD,2020.076503,2020.28,1/28/2020 0:00,-1356671.056,6098368.047,1280387.731,47,886290.0692,1291158.424,11.65806298,102.5420412,35.9796,55.8194,
KOGD,2020.079235,2020.29,1/29/2020 0:00,-1356671.05,6098368.049,1280387.731,47,886290.0629,1291158.424,11.65806298,102.5420411,35.9798,55.8196,
KOGD,2020.081967,2020.3,1/30/2020 0:00,-1356671.056,6098368.045,1280387.732,47,886290.0692,1291158.425,11.65806299,102.5420412,35.9778,55.8176,
KOGD,2020.0847,2020.31,1/31/2020 0:00,-1356671.053,6098368.033,1280387.726,47,886290.0696,1291158.422,11.65806296,102.5420412,35.964,55.8038,
KOGD,2020.087432,2020.32,2/1/2020 0:00,-1356671.043,6098368.015,1280387.72,47,886290.0635,1291158.42,11.65806294,102.5420411,35.9437,55.7835,
KOGD,2020.090164,2020.33,2/2/2020 0:00,-1356671.052,6098368.033,1280387.726,47,886290.0682,1291158.423,11.65806297,102.5420412,35.9643,55.8041,
KOGD,2020.092896,2020.34,2/3/2020 0:00,-1356671.053,6098368.032,1280387.726,47,886290.0696,1291158.423,11.65806297,102.5420412,35.963,55.8028,
KOGD,2020.095628,2020.35,2/4/2020 0:00,-1356671.05,6098368.037,1280387.734,47,886290.0655,1291158.43,11.65806303,102.5420411,35.9693,55.8091,
KOGD,2020.098361,2020.36,2/5/2020 0:00,-1356671.049,6098368.035,1280387.737,47,886290.0647,1291158.433,11.65806306,102.5420411,35.9677,55.8075,
KOGD,2020.101093,2020.37,2/6/2020 0:00,-1356671.05,6098368.039,1280387.73,47,886290.0649,1291158.425,11.65806299,102.5420411,35.9699,55.8097,
KOGD,2020.103825,2020.38,2/7/2020 0:00,-1356671.049,6098368.04,1280387.734,47,886290.0641,1291158.428,11.65806302,102.5420411,35.9712,55.811,
KOGD,2020.106557,2020.39,2/8/2020 0:00,-1356671.048,6098368.011,1280387.734,47,886290.0685,1291158.435,11.65806308,102.5420412,35.9434,55.7832,
KOGD,2020.10929,2020.4,2/9/2020 0:00,-1356671.053,6098368.04,1280387.733,47,886290.0674,1291158.428,11.65806301,102.5420411,35.9719,55.8117,
KOGD,2020.112022,2020.41,2/10/2020 0:00,-1356671.051,6098368.041,1280387.728,47,886290.0652,1291158.423,11.65806297,102.5420411,35.9716,55.8114,
KOGD,2020.114754,2020.42,2/11/2020 0:00,-1356671.05,6098368.042,1280387.729,47,886290.0642,1291158.423,11.65806297,102.5420411,35.9727,55.8126,
KOGD,2020.117486,2020.43,2/12/2020 0:00,-1356671.051,6098368.033,1280387.725,47,886290.0673,1291158.421,11.65806296,102.5420411,35.964,55.8038,
KOGD,2020.120219,2020.44,2/13/2020 0:00,-1356671.051,6098368.034,1280387.728,47,886290.0668,1291158.424,11.65806298,102.5420411,35.965,55.8048,
KOGD,2020.122951,2020.45,2/14/2020 0:00,-1356671.055,6098368.043,1280387.727,47,886290.0691,1291158.421,11.65806295,102.5420412,35.9742,55.814,
KOGD,2020.125683,2020.46,2/15/2020 0:00,-1356671.051,6098368.037,1280387.731,47,886290.0659,1291158.427,11.658063,102.5420411,35.9685,55.8083,
KOGD,2020.128415,2020.47,2/16/2020 0:00,-1356671.054,6098368.048,1280387.731,47,886290.0668,1291158.424,11.65806298,102.5420411,35.9798,55.8196,
KOGD,2020.131148,2020.48,2/17/2020 0:00,-1356671.049,6098368.034,1280387.73,47,886290.0651,1291158.426,11.65806299,102.5420411,35.965,55.8048,
KOGD,2020.139344,2020.51,2/20/2020 0:00,-1356671.051,6098368.024,1280387.727,47,886290.069,1291158.425,11.65806299,102.5420412,35.9555,55.7954,
KOGD,2020.144809,2020.53,2/22/2020 0:00,-1356671.051,6098368.03,1280387.728,47,886290.0675,1291158.425,11.65806299,102.5420412,35.9608,55.8007,
KOGD,2020.147541,2020.54,2/23/2020 0:00,-1356671.051,6098368.028,1280387.727,47,886290.068,1291158.425,11.65806299,102.5420412,35.959,55.7988,
KOGD,2020.150273,2020.55,2/24/2020 0:00,-1356671.054,6098368.033,1280387.727,47,886290.0704,1291158.424,11.65806297,102.5420412,35.9648,55.8047,
KOGD,2020.153006,2020.56,2/25/2020 0:00,-1356671.056,6098368.05,1280387.729,47,886290.0683,1291158.422,11.65806296,102.5420412,35.9815,55.8213,
KOGD,2020.155738,2020.57,2/26/2020 0:00,-1356671.054,6098368.028,1280387.727,47,886290.0712,1291158.424,11.65806298,102.5420412,35.9599,55.7997,
KOGD,2020.15847,2020.58,2/27/2020 0:00,-1356671.051,6098368.031,1280387.729,47,886290.068,1291158.426,11.658063,102.5420412,35.9626,55.8024,
KOGD,2020.161202,2020.59,2/28/2020 0:00,-1356671.056,6098368.034,1280387.727,47,886290.0717,1291158.423,11.65806297,102.5420412,35.9658,55.8056,
KOGD,2020.166667,2020.61,3/1/2020 0:00,-1356671.056,6098368.043,1280387.73,47,886290.0702,1291158.424,11.65806297,102.5420412,35.9755,55.8153,
KOGD,2020.169399,2020.62,3/2/2020 0:00,-1356671.054,6098368.043,1280387.726,47,886290.0685,1291158.42,11.65806294,102.5420412,35.9736,55.8135,
KOGD,2020.172131,2020.63,3/3/2020 0:00,-1356671.059,6098368.045,1280387.727,47,886290.072,1291158.421,11.65806295,102.5420412,35.977,55.8168,
KOGD,2020.174863,2020.64,3/4/2020 0:00,-1356671.055,6098368.043,1280387.73,47,886290.0692,1291158.424,11.65806298,102.5420412,35.9746,55.8144,
KOGD,2020.177596,2020.65,3/5/2020 0:00,-1356671.058,6098368.051,1280387.731,47,886290.0702,1291158.424,11.65806298,102.5420412,35.9831,55.8229,
KOGD,2020.180328,2020.66,3/6/2020 0:00,-1356671.055,6098368.049,1280387.731,47,886290.0678,1291158.424,11.65806298,102.5420412,35.9812,55.821,
KOGD,2020.18306,2020.67,3/7/2020 0:00,-1356671.056,6098368.045,1280387.729,47,886290.0695,1291158.423,11.65806297,102.5420412,35.9773,55.8171,
KOGD,2020.185792,2020.68,3/8/2020 0:00,-1356671.056,6098368.046,1280387.732,47,886290.0691,1291158.426,11.658063,102.5420412,35.9781,55.8179,
KOGD,2020.188525,2020.69,3/9/2020 0:00,-1356671.051,6098368.022,1280387.723,47,886290.0696,1291158.422,11.65806296,102.5420412,35.9525,55.7924,
KOGD,2020.196721,2020.72,3/12/2020 0:00,-1356671.055,6098368.042,1280387.73,47,886290.0692,1291158.425,11.65806298,102.5420412,35.9737,55.8135,
KOGD,2020.199454,2020.73,3/13/2020 0:00,-1356671.057,6098368.051,1280387.731,47,886290.0688,1291158.423,11.65806297,102.5420412,35.983,55.8228,
KOGD,2020.202186,2020.74,3/14/2020 0:00,-1356671.057,6098368.049,1280387.731,47,886290.0697,1291158.424,11.65806298,102.5420412,35.9814,55.8212,
KOGD,2020.204918,2020.75,3/15/2020 0:00,-1356671.058,6098368.041,1280387.735,47,886290.0721,1291158.43,11.65806303,102.5420412,35.975,55.8148,
KOGD,2020.20765,2020.76,3/16/2020 0:00,-1356671.052,6098368.043,1280387.729,47,886290.0659,1291158.424,11.65806298,102.5420411,35.9745,55.8143,
KOGD,2020.210383,2020.77,3/17/2020 0:00,-1356671.059,6098368.057,1280387.731,47,886290.0702,1291158.422,11.65806296,102.5420412,35.9897,55.8295,
KOGD,2020.215847,2020.79,3/19/2020 0:00,-1356671.056,6098368.047,1280387.732,47,886290.0689,1291158.425,11.65806299,102.5420412,35.979,55.8188,
KOGD,2020.218579,2020.8,3/20/2020 0:00,-1356671.056,6098368.042,1280387.73,47,886290.0697,1291158.424,11.65806298,102.5420412,35.9743,55.8141,
KOGD,2020.221312,2020.81,3/21/2020 0:00,-1356671.059,6098368.048,1280387.728,47,886290.0718,1291158.421,11.65806295,102.5420412,35.9806,55.8204,
KOGD,2020.224044,2020.82,3/22/2020 0:00,-1356671.055,6098368.04,1280387.729,47,886290.0696,1291158.423,11.65806297,102.5420412,35.972,55.8118,
KOGD,2020.226776,2020.83,3/23/2020 0:00,-1356671.057,6098368.047,1280387.73,47,886290.07,1291158.423,11.65806297,102.5420412,35.9791,55.8189,
KOGD,2020.229508,2020.84,3/24/2020 0:00,-1356671.055,6098368.067,1280387.735,47,886290.0635,1291158.424,11.65806298,102.5420411,35.999,55.8388,
KOGD,2020.23224,2020.85,3/25/2020 0:00,-1356671.058,6098368.06,1280387.732,47,886290.068,1291158.423,11.65806297,102.5420412,35.9922,55.832,
KOGD,2020.237705,2020.87,3/27/2020 0:00,-1356671.056,6098368.05,1280387.731,47,886290.0686,1291158.423,11.65806297,102.5420412,35.9817,55.8215,
KOGD,2020.240437,2020.88,3/28/2020 0:00,-1356671.055,6098368.051,1280387.732,47,886290.0674,1291158.424,11.65806298,102.5420411,35.9835,55.8233,
KOGD,2020.243169,2020.89,3/29/2020 0:00,-1356671.059,6098368.049,1280387.732,47,886290.0716,1291158.425,11.65806299,102.5420412,35.9819,55.8217,
KOGD,2020.245902,2020.9,3/30/2020 0:00,-1356671.06,6098368.054,1280387.729,47,886290.0714,1291158.421,11.65806295,102.5420412,35.9864,55.8262,
KOGD,2020.248634,2020.91,3/31/2020 0:00,-1356671.057,6098368.037,1280387.729,47,886290.0727,1291158.424,11.65806298,102.5420412,35.9693,55.8091,
KOGD,2020.254098,2020.93,4/2/2020 0:00,-1356671.06,6098368.047,1280387.737,47,886290.0731,1291158.43,11.65806303,102.5420412,35.9812,55.821,
KOGD,2020.256831,2020.94,4/3/2020 0:00,-1356671.064,6098368.062,1280387.736,47,886290.073,1291158.426,11.658063,102.5420412,35.9965,55.8363,
KOGD,2020.259563,2020.95,4/4/2020 0:00,-1356671.06,6098368.051,1280387.732,47,886290.0726,1291158.425,11.65806298,102.5420412,35.9841,55.8239,
KOGD,2020.262295,2020.96,4/5/2020 0:00,-1356671.059,6098368.049,1280387.726,47,886290.0715,1291158.419,11.65806293,102.5420412,35.9805,55.8203,
KOGD,2020.265027,2020.97,4/6/2020 0:00,-1356671.057,6098368.048,1280387.724,47,886290.0703,1291158.418,11.65806292,102.5420412,35.9789,55.8187,
KOGD,2020.26776,2020.98,4/7/2020 0:00,-1356671.059,6098368.051,1280387.73,47,886290.0712,1291158.422,11.65806296,102.5420412,35.9834,55.8232,
KOGD,2020.270492,2020.99,4/8/2020 0:00,-1356671.057,6098368.039,1280387.729,47,886290.0715,1291158.424,11.65806298,102.5420412,35.9711,55.8109,
KOGD,2020.273224,2020.1,4/9/2020 0:00,-1356671.06,6098368.046,1280387.731,47,886290.0733,1291158.424,11.65806298,102.5420412,35.9794,55.8192,
KOGD,2020.275956,2020.101,4/10/2020 0:00,-1356671.059,6098368.042,1280387.73,47,886290.0727,1291158.424,11.65806298,102.5420412,35.9751,55.8149,
KOGD,2020.278689,2020.102,4/11/2020 0:00,-1356671.058,6098368.046,1280387.727,47,886290.0714,1291158.421,11.65806295,102.5420412,35.9776,55.8174,
KOGD,2020.281421,2020.103,4/12/2020 0:00,-1356671.058,6098368.033,1280387.727,47,886290.0745,1291158.423,11.65806297,102.5420412,35.9654,55.8052,
KOGD,2020.284153,2020.104,4/13/2020 0:00,-1356671.061,6098368.046,1280387.726,47,886290.0743,1291158.42,11.65806294,102.5420412,35.9784,55.8182,
KOGD,2020.286885,2020.105,4/14/2020 0:00,-1356671.058,6098368.042,1280387.728,47,886290.0721,1291158.423,11.65806296,102.5420412,35.9738,55.8136,
KOGD,2020.289618,2020.106,4/15/2020 0:00,-1356671.049,6098368.028,1280387.73,47,886290.0667,1291158.427,11.65806301,102.5420411,35.9593,55.7991,
KOGD,2020.29235,2020.107,4/16/2020 0:00,-1356671.06,6098368.046,1280387.727,47,886290.073,1291158.421,11.65806295,102.5420412,35.9781,55.818,
KOGD,2020.295082,2020.108,4/17/2020 0:00,-1356671.06,6098368.051,1280387.729,47,886290.0718,1291158.422,11.65806296,102.5420412,35.9832,55.823,
KOGD,2020.297814,2020.109,4/18/2020 0:00,-1356671.061,6098368.052,1280387.734,47,886290.073,1291158.426,11.658063,102.5420412,35.9857,55.8255,
KOGD,2020.300546,2020.11,4/19/2020 0:00,-1356671.057,6098368.037,1280387.731,47,886290.0724,1291158.426,11.658063,102.5420412,35.9697,55.8095,
KOGD,2020.303279,2020.111,4/20/2020 0:00,-1356671.061,6098368.055,1280387.732,47,886290.0728,1291158.424,11.65806298,102.5420412,35.988,55.8278,
KOGD,2020.306011,2020.112,4/21/2020 0:00,-1356671.06,6098368.053,1280387.732,47,886290.0716,1291158.424,11.65806297,102.5420412,35.9854,55.8252,
KOGD,2020.308743,2020.113,4/22/2020 0:00,-1356671.06,6098368.042,1280387.724,47,886290.0739,1291158.418,11.65806293,102.5420412,35.9737,55.8135,
KOGD,2020.311475,2020.114,4/23/2020 0:00,-1356671.058,6098368.012,1280387.724,47,886290.0783,1291158.424,11.65806298,102.5420412,35.945,55.7848,
