sta,doy,ydoy,ymd,x,y,z,ZONE,EOT20 Easting,N,lat,lon,ell_h,msl_h,DOY
LSN1,2020.595628,2020.218,8/5/2020 0:00,-1088138.332,6196941.051,1042730.292,47,605293.7187,1047220.495,9.472357959,99.95919876,8.313,31.4116,
LSN1,2020.598361,2020.219,8/6/2020 0:00,-1088138.331,6196941.041,1042730.29,47,605293.7197,1047220.495,9.472357963,99.95919877,8.3027,31.4013,
LSN1,2020.601093,2020.22,8/7/2020 0:00,-1088138.33,6196941.047,1042730.29,47,605293.7183,1047220.494,9.472357953,99.95919876,8.3083,31.4069,
LSN1,2020.603825,2020.221,8/8/2020 0:00,-1088138.331,6196941.047,1042730.289,47,605293.719,1047220.493,9.472357945,99.95919877,8.3089,31.4075,
LSN1,2020.606557,2020.222,8/9/2020 0:00,-1088138.335,6196941.042,1042730.288,47,605293.7232,1047220.493,9.472357941,99.9591988,8.3044,31.403,
LSN1,2020.60929,2020.223,8/10/2020 0:00,-1088138.331,6196941.054,1042730.291,47,605293.7174,1047220.494,9.472357948,99.95919875,8.3155,31.4141,
LSN1,2020.612022,2020.224,8/11/2020 0:00,-1088138.327,6196941.053,1042730.289,47,605293.7143,1047220.492,9.472357936,99.95919872,8.3133,31.4119,
LSN1,2020.614754,2020.225,8/12/2020 0:00,-1088138.333,6196941.048,1042730.289,47,605293.7208,1047220.492,9.472357937,99.95919878,8.3101,31.4087,
LSN1,2020.617486,2020.226,8/13/2020 0:00,-1088138.331,6196941.037,1042730.293,47,605293.7207,1047220.498,9.472357987,99.95919878,8.2996,31.3982,
LSN1,2020.620219,2020.227,8/14/2020 0:00,-1088138.331,6196941.047,1042730.292,47,605293.719,1047220.496,9.472357967,99.95919877,8.3086,31.4071,
LSN1,2020.622951,2020.228,8/15/2020 0:00,-1088138.335,6196941.044,1042730.293,47,605293.7233,1047220.498,9.472357983,99.9591988,8.3071,31.4057,
LSN1,2020.625683,2020.229,8/16/2020 0:00,-1088138.331,6196941.042,1042730.291,47,605293.7199,1047220.496,9.472357971,99.95919877,8.3039,31.4025,
LSN1,2020.628415,2020.23,8/17/2020 0:00,-1088138.333,6196941.051,1042730.291,47,605293.7197,1047220.494,9.472357953,99.95919877,8.3134,31.4119,
LSN1,2020.631148,2020.231,8/18/2020 0:00,-1088138.332,6196941.055,1042730.294,47,605293.7182,1047220.497,9.472357974,99.95919876,8.3176,31.4161,
LSN1,2020.63388,2020.232,8/19/2020 0:00,-1088138.333,6196941.065,1042730.293,47,605293.718,1047220.494,9.472357947,99.95919876,8.3272,31.4257,
LSN1,2020.636612,2020.233,8/20/2020 0:00,-1088138.332,6196941.046,1042730.288,47,605293.7195,1047220.493,9.472357938,99.95919877,8.3077,31.4063,
LSN1,2020.639344,2020.234,8/21/2020 0:00,-1088138.332,6196941.05,1042730.289,47,605293.7196,1047220.492,9.472357934,99.95919877,8.3121,31.4107,
LSN1,2020.642077,2020.235,8/22/2020 0:00,-1088138.329,6196941.041,1042730.29,47,605293.7182,1047220.495,9.472357959,99.95919876,8.3023,31.4009,
LSN1,2020.644809,2020.236,8/23/2020 0:00,-1088138.33,6196941.047,1042730.289,47,605293.7181,1047220.493,9.472357944,99.95919876,8.3088,31.4074,
LSN1,2020.647541,2020.237,8/24/2020 0:00,-1088138.326,6196941.03,1042730.286,47,605293.7164,1047220.493,9.472357942,99.95919874,8.2908,31.3894,
LSN1,2020.650273,2020.238,8/25/2020 0:00,-1088138.328,6196941.031,1042730.286,47,605293.7184,1047220.492,9.472357937,99.95919876,8.2918,31.3904,
LSN1,2020.653006,2020.239,8/26/2020 0:00,-1088138.333,6196941.053,1042730.292,47,605293.7198,1047220.495,9.472357958,99.95919877,8.315,31.4136,
LSN1,2020.655738,2020.24,8/27/2020 0:00,-1088138.329,6196941.045,1042730.293,47,605293.7176,1047220.497,9.472357977,99.95919875,8.3066,31.4052,
LSN1,2020.65847,2020.241,8/28/2020 0:00,-1088138.331,6196941.044,1042730.291,47,605293.7191,1047220.495,9.472357964,99.95919877,8.3062,31.4048,
LSN1,2020.661202,2020.242,8/29/2020 0:00,-1088138.332,6196941.036,1042730.294,47,605293.7215,1047220.5,9.472358001,99.95919879,8.2986,31.3972,
LSN1,2020.663934,2020.243,8/30/2020 0:00,-1088138.326,6196941.038,1042730.288,47,605293.7159,1047220.494,9.472357949,99.95919874,8.2988,31.3974,
LSN1,2020.666667,2020.244,8/31/2020 0:00,-1088138.327,6196941.035,1042730.287,47,605293.717,1047220.493,9.472357942,99.95919875,8.2962,31.3948,
LSN1,2020.669399,2020.245,9/1/2020 0:00,-1088138.328,6196941.047,1042730.294,47,605293.7161,1047220.498,9.472357985,99.95919874,8.3086,31.4072,
LSN1,2020.672131,2020.246,9/2/2020 0:00,-1088138.335,6196941.035,1042730.29,47,605293.725,1047220.496,9.472357965,99.95919882,8.298,31.3966,
LSN1,2020.674863,2020.247,9/3/2020 0:00,-1088138.333,6196941.054,1042730.292,47,605293.7192,1047220.494,9.472357955,99.95919877,8.3158,31.4144,
LSN1,2020.677596,2020.248,9/4/2020 0:00,-1088138.333,6196941.055,1042730.293,47,605293.7193,1047220.495,9.472357964,99.95919877,8.3171,31.4157,
LSN1,2020.680328,2020.249,9/5/2020 0:00,-1088138.329,6196941.048,1042730.291,47,605293.7164,1047220.494,9.472357955,99.95919874,8.3097,31.4083,
LSN1,2020.68306,2020.25,9/6/2020 0:00,-1088138.334,6196941.044,1042730.287,47,605293.7227,1047220.492,9.472357931,99.9591988,8.3058,31.4044,
LSN1,2020.685792,2020.251,9/7/2020 0:00,-1088138.332,6196941.03,1042730.283,47,605293.7229,1047220.49,9.472357915,99.9591988,8.2916,31.3902,
LSN1,2020.688525,2020.252,9/8/2020 0:00,-1088138.33,6196941.051,1042730.292,47,605293.717,1047220.496,9.472357967,99.95919875,8.3123,31.4109,
LSN1,2020.691257,2020.253,9/9/2020 0:00,-1088138.334,6196941.06,1042730.293,47,605293.7193,1047220.494,9.472357955,99.95919877,8.3221,31.4207,
LSN1,2020.693989,2020.254,9/10/2020 0:00,-1088138.335,6196941.055,1042730.293,47,605293.7209,1047220.495,9.472357961,99.95919878,8.3173,31.4159,
LSN1,2020.696721,2020.255,9/11/2020 0:00,-1088138.326,6196941.037,1042730.284,47,605293.7159,1047220.49,9.472357917,99.95919874,8.2975,31.3961,
LSN1,2020.699454,2020.256,9/12/2020 0:00,-1088138.327,6196941.056,1042730.289,47,605293.7133,1047220.492,9.472357932,99.95919871,8.3162,31.4148,
LSN1,2020.702186,2020.257,9/13/2020 0:00,-1088138.335,6196941.054,1042730.29,47,605293.7216,1047220.493,9.472357938,99.95919879,8.3162,31.4148,
LSN1,2020.704918,2020.258,9/14/2020 0:00,-1088138.336,6196941.046,1042730.286,47,605293.7237,1047220.491,9.472357919,99.95919881,8.3077,31.4063,
LSN1,2020.70765,2020.259,9/15/2020 0:00,-1088138.334,6196941.039,1042730.288,47,605293.723,1047220.493,9.472357946,99.9591988,8.3015,31.4001,
LSN1,2020.710383,2020.26,9/16/2020 0:00,-1088138.334,6196941.05,1042730.289,47,605293.7211,1047220.492,9.472357933,99.95919879,8.3118,31.4104,
LSN1,2020.713115,2020.261,9/17/2020 0:00,-1088138.335,6196941.045,1042730.287,47,605293.7232,1047220.491,9.47235792,99.9591988,8.3073,31.4059,
LSN1,2020.715847,2020.262,9/18/2020 0:00,-1088138.333,6196941.038,1042730.287,47,605293.7221,1047220.492,9.472357935,99.95919879,8.3003,31.3988,
LSN1,2020.718579,2020.263,9/19/2020 0:00,-1088138.329,6196941.029,1042730.286,47,605293.7197,1047220.493,9.472357939,99.95919877,8.2905,31.3891,
LSN1,2020.721312,2020.264,9/20/2020 0:00,-1088138.332,6196941.037,1042730.285,47,605293.7217,1047220.491,9.472357925,99.95919879,8.2983,31.3969,
LSN1,2020.724044,2020.265,9/21/2020 0:00,-1088138.332,6196941.037,1042730.286,47,605293.7213,1047220.492,9.472357931,99.95919879,8.2981,31.3967,
LSN1,2020.726776,2020.266,9/22/2020 0:00,-1088138.332,6196941.035,1042730.285,47,605293.722,1047220.49,9.472357919,99.95919879,8.2961,31.3947,
LSN1,2020.729508,2020.267,9/23/2020 0:00,-1088138.335,6196941.043,1042730.292,47,605293.7233,1047220.496,9.472357969,99.9591988,8.3053,31.4039,
LSN1,2020.73224,2020.268,9/24/2020 0:00,-1088138.332,6196941.037,1042730.288,47,605293.7214,1047220.493,9.472357945,99.95919879,8.2987,31.3973,
LSN1,2020.734973,2020.269,9/25/2020 0:00,-1088138.334,6196941.033,1042730.289,47,605293.7236,1047220.495,9.472357962,99.95919881,8.2957,31.3943,
LSN1,2020.737705,2020.27,9/26/2020 0:00,-1088138.334,6196941.045,1042730.289,47,605293.7217,1047220.494,9.472357947,99.95919879,8.3074,31.406,
LSN1,2020.740437,2020.271,9/27/2020 0:00,-1088138.334,6196941.039,1042730.289,47,605293.7233,1047220.494,9.47235795,99.9591988,8.3016,31.4002,
LSN1,2020.743169,2020.272,9/28/2020 0:00,-1088138.337,6196941.041,1042730.291,47,605293.7253,1047220.496,9.472357968,99.95919882,8.3039,31.4025,
LSN1,2020.745902,2020.273,9/29/2020 0:00,-1088138.337,6196941.044,1042730.287,47,605293.7256,1047220.492,9.472357929,99.95919883,8.3063,31.4049,
LSN1,2020.748634,2020.274,9/30/2020 0:00,-1088138.335,6196941.034,1042730.289,47,605293.7247,1047220.495,9.472357964,99.95919882,8.2967,31.3953,
LSN1,2020.751366,2020.275,10/1/2020 0:00,-1088138.335,6196941.045,1042730.29,47,605293.7229,1047220.494,9.47235795,99.9591988,8.3075,31.4061,
LSN1,2020.754098,2020.276,10/2/2020 0:00,-1088138.331,6196941.032,1042730.288,47,605293.7218,1047220.495,9.472357958,99.95919879,8.2937,31.3923,
LSN1,2020.756831,2020.277,10/3/2020 0:00,-1088138.333,6196941.04,1042730.286,47,605293.7216,1047220.492,9.472357928,99.95919879,8.3015,31.4001,
LSN1,2020.759563,2020.278,10/4/2020 0:00,-1088138.337,6196941.065,1042730.295,47,605293.7218,1047220.496,9.472357968,99.95919879,8.3281,31.4267,
LSN1,2020.762295,2020.279,10/5/2020 0:00,-1088138.337,6196941.029,1042730.29,47,605293.7274,1047220.497,9.472357975,99.95919884,8.292,31.3906,
LSN1,2020.765027,2020.28,10/6/2020 0:00,-1088138.336,6196941.031,1042730.288,47,605293.7265,1047220.495,9.472357959,99.95919883,8.2942,31.3928,
LSN1,2020.76776,2020.281,10/7/2020 0:00,-1088138.33,6196941.035,1042730.287,47,605293.7198,1047220.493,9.472357942,99.95919877,8.2967,31.3953,
LSN1,2020.770492,2020.282,10/8/2020 0:00,-1088138.338,6196941.07,1042730.299,47,605293.7214,1047220.498,9.472357992,99.95919879,8.3339,31.4324,
LSN1,2020.773224,2020.283,10/9/2020 0:00,-1088138.333,6196941.04,1042730.292,47,605293.7222,1047220.497,9.472357975,99.95919879,8.3031,31.4017,
LSN1,2020.775956,2020.284,10/10/2020 0:00,-1088138.334,6196941.035,1042730.289,47,605293.7241,1047220.495,9.472357957,99.95919881,8.297,31.3956,
LSN1,2020.778689,2020.285,10/11/2020 0:00,-1088138.335,6196941.031,1042730.288,47,605293.7252,1047220.494,9.472357951,99.95919882,8.2937,31.3922,
LSN1,2020.781421,2020.286,10/12/2020 0:00,-1088138.336,6196941.038,1042730.288,47,605293.7256,1047220.493,9.472357941,99.95919883,8.3001,31.3987,
LSN1,2020.784153,2020.287,10/13/2020 0:00,-1088138.337,6196941.045,1042730.286,47,605293.7251,1047220.49,9.472357914,99.95919882,8.307,31.4056,
LSN1,2020.786885,2020.288,10/14/2020 0:00,-1088138.337,6196941.044,1042730.29,47,605293.7254,1047220.494,9.47235795,99.95919882,8.3063,31.4049,
LSN1,2020.789618,2020.289,10/15/2020 0:00,-1088138.336,6196941.035,1042730.285,47,605293.7254,1047220.491,9.472357925,99.95919882,8.297,31.3955,
LSN1,2020.79235,2020.29,10/16/2020 0:00,-1088138.338,6196941.043,1042730.288,47,605293.7266,1047220.492,9.472357933,99.95919883,8.3059,31.4045,
LSN1,2020.795082,2020.291,10/17/2020 0:00,-1088138.336,6196941.027,1042730.285,47,605293.7267,1047220.492,9.47235793,99.95919884,8.2892,31.3878,
LSN1,2020.797814,2020.292,10/18/2020 0:00,-1088138.331,6196941.022,1042730.283,47,605293.7232,1047220.491,9.472357928,99.9591988,8.2835,31.3821,
LSN1,2020.800546,2020.293,10/19/2020 0:00,-1088138.337,6196941.039,1042730.289,47,605293.7261,1047220.494,9.472357948,99.95919883,8.3013,31.3999,
LSN1,2020.803279,2020.294,10/20/2020 0:00,-1088138.337,6196941.038,1042730.289,47,605293.7258,1047220.494,9.472357954,99.95919883,8.3012,31.3998,
LSN1,2020.806011,2020.295,10/21/2020 0:00,-1088138.333,6196941.02,1042730.289,47,605293.7252,1047220.497,9.472357977,99.95919882,8.2827,31.3812,
LSN1,2020.808743,2020.296,10/22/2020 0:00,-1088138.335,6196941.033,1042730.289,47,605293.7251,1047220.495,9.472357962,99.95919882,8.296,31.3946,
LSN1,2020.811475,2020.297,10/23/2020 0:00,-1088138.336,6196941.04,1042730.293,47,605293.7248,1047220.498,9.472357988,99.95919882,8.3031,31.4017,
LSN1,2020.814208,2020.298,10/24/2020 0:00,-1088138.337,6196941.019,1042730.285,47,605293.7295,1047220.494,9.47235795,99.95919886,8.2815,31.3801,
LSN1,2020.81694,2020.299,10/25/2020 0:00,-1088138.338,6196941.037,1042730.29,47,605293.7275,1047220.495,9.472357964,99.95919884,8.3004,31.3989,
LSN1,2020.819672,2020.3,10/26/2020 0:00,-1088138.335,6196941.034,1042730.291,47,605293.7248,1047220.497,9.472357976,99.95919882,8.297,31.3956,
LSN1,2020.822404,2020.301,10/27/2020 0:00,-1088138.336,6196941.035,1042730.291,47,605293.726,1047220.497,9.472357975,99.95919883,8.2979,31.3964,
LSN1,2020.825137,2020.302,10/28/2020 0:00,-1088138.331,6196941.02,1042730.286,47,605293.7232,1047220.495,9.472357958,99.9591988,8.2814,31.38,
LSN1,2020.827869,2020.303,10/29/2020 0:00,-1088138.332,6196941.047,1042730.292,47,605293.7199,1047220.496,9.472357965,99.95919877,8.3088,31.4074,
LSN1,2020.830601,2020.304,10/30/2020 0:00,-1088138.341,6196941.048,1042730.294,47,605293.7281,1047220.497,9.472357978,99.95919885,8.312,31.4106,
LSN1,2020.833333,2020.305,10/31/2020 0:00,-1088138.338,6196941.028,1042730.287,47,605293.7287,1047220.494,9.472357951,99.95919885,8.2905,31.3891,
LSN1,2020.836066,2020.306,11/1/2020 0:00,-1088138.34,6196941.035,1042730.289,47,605293.7303,1047220.495,9.472357957,99.95919887,8.298,31.3966,
LSN1,2020.838798,2020.307,11/2/2020 0:00,-1088138.339,6196941.031,1042730.29,47,605293.7296,1047220.496,9.472357971,99.95919886,8.2948,31.3933,
LSN1,2020.84153,2020.308,11/3/2020 0:00,-1088138.333,6196941.024,1042730.288,47,605293.7243,1047220.496,9.47235797,99.95919881,8.2861,31.3847,
LSN1,2020.844262,2020.309,11/4/2020 0:00,-1088138.338,6196941.039,1042730.289,47,605293.727,1047220.494,9.472357952,99.95919884,8.3015,31.4001,
LSN1,2020.846995,2020.31,11/5/2020 0:00,-1088138.338,6196941.022,1042730.292,47,605293.7299,1047220.5,9.472358007,99.95919887,8.2859,31.3845,
LSN1,2020.849727,2020.311,11/6/2020 0:00,-1088138.336,6196941.036,1042730.291,47,605293.7251,1047220.497,9.472357975,99.95919882,8.2993,31.3979,
LSN1,2020.852459,2020.312,11/7/2020 0:00,-1088138.343,6196941.039,1042730.293,47,605293.7322,1047220.498,9.472357983,99.95919889,8.3031,31.4017,
LSN1,2020.855191,2020.313,11/8/2020 0:00,-1088138.342,6196941.032,1042730.29,47,605293.7324,1047220.496,9.472357969,99.95919889,8.296,31.3946,
LSN1,2020.857924,2020.314,11/9/2020 0:00,-1088138.34,6196941.028,1042730.29,47,605293.7314,1047220.497,9.472357973,99.95919888,8.2914,31.39,
LSN1,2020.860656,2020.315,11/10/2020 0:00,-1088138.335,6196941.022,1042730.285,47,605293.7268,1047220.493,9.472357943,99.95919884,8.2843,31.3829,
LSN1,2020.863388,2020.316,11/11/2020 0:00,-1088138.343,6196941.029,1042730.292,47,605293.7333,1047220.499,9.472357995,99.9591989,8.2939,31.3925,
LSN1,2020.86612,2020.317,11/12/2020 0:00,-1088138.346,6196941.019,1042730.282,47,605293.7382,1047220.49,9.472357918,99.95919894,8.2826,31.3812,
LSN1,2020.868853,2020.318,11/13/2020 0:00,-1088138.344,6196941.029,1042730.293,47,605293.7347,1047220.5,9.472358001,99.95919891,8.2944,31.393,
LSN1,2020.871585,2020.319,11/14/2020 0:00,-1088138.336,6196941.026,1042730.286,47,605293.7273,1047220.494,9.472357947,99.95919884,8.2883,31.3869,
LSN1,2020.874317,2020.32,11/15/2020 0:00,-1088138.333,6196941.028,1042730.288,47,605293.7236,1047220.495,9.472357959,99.95919881,8.29,31.3885,
LSN1,2020.877049,2020.321,11/16/2020 0:00,-1088138.336,6196941.019,1042730.283,47,605293.7288,1047220.491,9.472357924,99.95919886,8.2807,31.3793,
LSN1,2020.882514,2020.323,11/18/2020 0:00,-1088138.337,6196941.017,1042730.29,47,605293.7297,1047220.498,9.472357991,99.95919886,8.2804,31.379,
LSN1,2020.885246,2020.324,11/19/2020 0:00,-1088138.345,6196941.043,1042730.291,47,605293.7328,1047220.495,9.472357962,99.95919889,8.3074,31.406,
LSN1,2020.887978,2020.325,11/20/2020 0:00,-1088138.34,6196941.041,1042730.291,47,605293.7287,1047220.496,9.472357965,99.95919885,8.3047,31.4033,
LSN1,2020.89071,2020.326,11/21/2020 0:00,-1088138.336,6196941.029,1042730.287,47,605293.727,1047220.494,9.472357949,99.95919884,8.292,31.3906,
LSN1,2020.893443,2020.327,11/22/2020 0:00,-1088138.339,6196941.039,1042730.292,47,605293.7278,1047220.497,9.472357979,99.95919885,8.3024,31.401,
LSN1,2020.896175,2020.328,11/23/2020 0:00,-1088138.332,6196941.028,1042730.285,47,605293.7226,1047220.492,9.472357931,99.9591988,8.29,31.3885,
LSN1,2020.898907,2020.329,11/24/2020 0:00,-1088138.336,6196941.027,1042730.29,47,605293.7269,1047220.497,9.47235798,99.95919884,8.2898,31.3884,
LSN1,2020.901639,2020.33,11/25/2020 0:00,-1088138.351,6196941.024,1042730.291,47,605293.7423,1047220.498,9.472357986,99.95919898,8.2904,31.389,
LSN1,2020.904372,2020.331,11/26/2020 0:00,-1088138.343,6196941.021,1042730.293,47,605293.7346,1047220.501,9.472358015,99.95919891,8.2863,31.3849,
LSN1,2020.907104,2020.332,11/27/2020 0:00,-1088138.347,6196941.034,1042730.289,47,605293.7365,1047220.495,9.472357959,99.95919893,8.2991,31.3977,
LSN1,2020.909836,2020.333,11/28/2020 0:00,-1088138.346,6196941.026,1042730.292,47,605293.7369,1047220.499,9.472357995,99.95919893,8.2914,31.39,
LSN1,2020.912568,2020.334,11/29/2020 0:00,-1088138.34,6196941.032,1042730.295,47,605293.7299,1047220.501,9.472358014,99.95919887,8.2966,31.3952,
LSN1,2020.918033,2020.336,12/1/2020 0:00,-1088138.34,6196941.01,1042730.292,47,605293.7338,1047220.502,9.472358019,99.9591989,8.2742,31.3728,
LSN1,2020.920765,2020.337,12/2/2020 0:00,-1088138.342,6196941.006,1042730.292,47,605293.737,1047220.503,9.472358029,99.95919893,8.2717,31.3703,
LSN1,2020.923497,2020.338,12/3/2020 0:00,-1088138.347,6196941.024,1042730.295,47,605293.7383,1047220.502,9.472358022,99.95919894,8.2901,31.3887,
LSN1,2020.92623,2020.339,12/4/2020 0:00,-1088138.341,6196941.012,1042730.28,47,605293.7343,1047220.49,9.472357913,99.9591989,8.2746,31.3732,
LSN1,2020.928962,2020.34,12/5/2020 0:00,-1088138.344,6196941.025,1042730.293,47,605293.7354,1047220.5,9.472358006,99.95919892,8.2898,31.3883,
LSN1,2020.931694,2020.341,12/6/2020 0:00,-1088138.343,6196941.036,1042730.295,47,605293.7321,1047220.5,9.472358007,99.95919889,8.3011,31.3997,
LSN1,2020.934426,2020.342,12/7/2020 0:00,-1088138.344,6196941.04,1042730.288,47,605293.7331,1047220.493,9.472357938,99.95919889,8.3035,31.4021,
LSN1,2020.937159,2020.343,12/8/2020 0:00,-1088138.339,6196941.06,1042730.291,47,605293.724,1047220.493,9.472357942,99.95919881,8.3226,31.4212,
LSN1,2020.939891,2020.344,12/9/2020 0:00,-1088138.338,6196941.038,1042730.289,47,605293.7278,1047220.495,9.472357956,99.95919885,8.3007,31.3992,
LSN1,2020.942623,2020.345,12/10/2020 0:00,-1088138.334,6196941.018,1042730.28,47,605293.7267,1047220.489,9.472357902,99.95919884,8.2792,31.3778,
LSN1,2020.945355,2020.346,12/11/2020 0:00,-1088138.338,6196941.035,1042730.283,47,605293.7276,1047220.489,9.472357905,99.95919884,8.2973,31.3958,
LSN1,2020.948087,2020.347,12/12/2020 0:00,-1088138.346,6196941.066,1042730.287,47,605293.7301,1047220.487,9.472357891,99.95919887,8.3291,31.4277,
LSN1,2020.95082,2020.348,12/13/2020 0:00,-1088138.34,6196941.042,1042730.29,47,605293.7285,1047220.494,9.472357953,99.95919885,8.3054,31.4039,
LSN1,2020.953552,2020.349,12/14/2020 0:00,-1088138.344,6196941.06,1042730.295,47,605293.7297,1047220.496,9.472357973,99.95919886,8.3247,31.4233,
LSN1,2020.956284,2020.35,12/15/2020 0:00,-1088138.33,6196941.024,1042730.275,47,605293.7215,1047220.483,9.472357854,99.95919879,8.2841,31.3827,
LSN1,2020.969945,2020.355,12/20/2020 0:00,-1088138.34,6196941.029,1042730.288,47,605293.731,1047220.495,9.472357959,99.95919888,8.2921,31.3907,
LSN1,2020.972678,2020.356,12/21/2020 0:00,-1088138.341,6196941.015,1042730.286,47,605293.7342,1047220.495,9.472357956,99.9591989,8.2783,31.3769,
LSN1,2020.97541,2020.357,12/22/2020 0:00,-1088138.348,6196941.05,1042730.29,47,605293.7353,1047220.493,9.472357942,99.95919891,8.3146,31.4131,
LSN1,2020.978142,2020.358,12/23/2020 0:00,-1088138.338,6196941.038,1042730.284,47,605293.7275,1047220.489,9.472357905,99.95919884,8.3003,31.3989,
LSN1,2020.983607,2020.36,12/25/2020 0:00,-1088138.334,6196941.012,1042730.29,47,605293.7278,1047220.499,9.472357996,99.95919885,8.2756,31.3742,
LSN1,2020.991803,2020.363,12/28/2020 0:00,-1088138.343,6196941.047,1042730.293,47,605293.73,1047220.496,9.472357972,99.95919887,8.3115,31.4101,
LSN1,2020.997268,2020.365,12/30/2020 0:00,-1088138.339,6196941.03,1042730.298,47,605293.7297,1047220.505,9.472358047,99.95919886,8.2947,31.3933,
LSN1,2021,2020.366,12/31/2020 0:00,-1088138.342,6196941.03,1042730.287,47,605293.7326,1047220.494,9.472357947,99.95919889,8.2933,31.3919,
NKBI,2020.486339,2020.178,6/26/2020 0:00,-1004107.408,6237146.543,874718.7355,47,516034.1371,877174.7492,7.935542075,99.1454785,-8.8913,12.422,
NKBI,2020.489071,2020.179,6/27/2020 0:00,-1004107.4,6237146.532,874718.7356,47,516034.1305,877174.7511,7.935542092,99.14547844,-8.9036,12.4097,
NKBI,2020.494536,2020.181,6/29/2020 0:00,-1004107.401,6237146.549,874718.738,47,516034.1294,877174.7511,7.935542091,99.14547843,-8.8861,12.4273,
